order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
38428b9d195d4ce34ece330a56375cc6,00e731383e6ee1e27962b8707c82d8cc,delivered,5/2/2018 15:35,5/2/2018 15:55,8/2/2018 16:08,15/2/2018 21:37,2/3/2018 0:00
f0df1737153829ba66d5269909e929a9,1a4b762133b7e44eca5756c5a267615f,delivered,7/2/2018 22:33,7/2/2018 23:35,8/2/2018 23:47,23/2/2018 18:52,6/3/2018 0:00
865373eddd40d33e64fae3956b3878e5,1e268ea1079d8a0eb6f8d22bb522534b,delivered,6/2/2018 10:41,6/2/2018 11:11,9/2/2018 13:52,16/2/2018 20:35,2/3/2018 0:00
2eb9acb468887e2f0e93b35344bd3656,430fee0b7c8355183a7118a7e413165c,delivered,5/2/2018 17:10,5/2/2018 17:32,9/2/2018 20:09,20/2/2018 22:03,8/3/2018 0:00
245ab579b02d5d10ea1183942b060d54,35b21cec4edd637b7520d3312530724f,delivered,7/2/2018 13:30,7/2/2018 13:51,8/2/2018 22:26,2/3/2018 17:06,14/3/2018 0:00
df5a7fca987728c4c3c6295f26ba20d0,385e4db32b7b3de3980a3bbb4173eeab,delivered,2/2/2018 17:15,2/2/2018 17:32,5/2/2018 12:46,15/2/2018 18:53,1/3/2018 0:00
c079346814755dff5a0ae3d455a117c1,ad587a1071e2eb39139bdf6c7e49d90b,delivered,5/2/2018 18:24,5/2/2018 18:50,6/2/2018 21:04,16/2/2018 0:17,1/3/2018 0:00
bd37a8e6c071459b0c45ad8337225d89,5ebc6424b55d612d20110789bbe0d748,delivered,3/2/2018 9:27,3/2/2018 9:35,6/2/2018 1:41,26/2/2018 22:12,8/3/2018 0:00
23eb2da1dca08746d9fafba58255512f,159d6b06f07d8a56005d06dd7d669199,delivered,6/2/2018 20:35,7/2/2018 20:33,8/2/2018 18:42,14/2/2018 23:52,2/3/2018 0:00
e703f9ab67e765670d62eeec75af5d62,644ae863876b9e39b3a43d8672980962,delivered,7/2/2018 14:39,7/2/2018 14:55,8/2/2018 19:57,20/2/2018 19:17,5/3/2018 0:00
8c81d5854b1977c139c82372fade2084,0c435831112cf4a6540e675f0590f1cc,delivered,5/2/2018 9:06,7/2/2018 2:52,26/2/2018 18:09,22/3/2018 19:18,6/3/2018 0:00
8c2b7afd2cfc8fe9a8570263718ad09b,19a06d501ee9f39a4e1e0b162fdbd6c1,delivered,4/2/2018 1:43,4/2/2018 2:43,16/2/2018 19:48,19/2/2018 21:33,21/2/2018 0:00
17072870cced0e2db845c2cc0bb385e7,eeac13acd9226d9a1868dd7968248978,shipped,2/2/2018 14:51,2/2/2018 15:18,3/2/2018 15:28,,7/3/2018 0:00
333d224f4b2d2604e6cfd777af5270d2,003cbe6a43560a8b6fd2c07531257c2d,delivered,1/2/2018 14:05,3/2/2018 2:53,6/2/2018 22:16,28/2/2018 10:39,6/3/2018 0:00
5a72b18541d7405e2725f184e99651fd,00fd7dfb540f22f5fa85fe9ecfb82fd3,delivered,5/2/2018 23:17,7/2/2018 2:52,8/2/2018 22:38,23/2/2018 18:52,14/3/2018 0:00
4703440eb9289d3769819920e98ec061,e26c19c5ccc698f3612f11874d3b07cf,delivered,1/2/2018 9:39,1/2/2018 9:55,1/2/2018 23:41,14/2/2018 22:17,1/3/2018 0:00
bfc5d96c97876c3ad4475491caf370b5,b6ecba17279ae565a422a06aed03567c,delivered,2/2/2018 16:52,2/2/2018 17:43,5/2/2018 21:09,7/2/2018 17:53,26/2/2018 0:00
e3986fbe94481f46e166546a83cf8bf0,daa0e2cadf821900932ab0bcb99009ec,delivered,1/2/2018 15:11,1/2/2018 15:34,7/2/2018 16:42,17/2/2018 11:11,2/3/2018 0:00
c7cd86aeda4c39ec84a0be2ed480add4,87df016a69011e435f04af2d43a129ec,delivered,4/2/2018 22:19,4/2/2018 22:30,6/2/2018 17:18,15/2/2018 18:55,7/3/2018 0:00
2f1a0775fbeb87d4cc9d66070ce0f897,3cebb5418614be0993ffaab8fd88b066,delivered,7/2/2018 11:26,7/2/2018 11:51,9/2/2018 0:56,15/2/2018 22:29,6/3/2018 0:00
260e68c397224107df7f6156ee6397b9,9db997475d52a7d1db44e91c13201361,delivered,5/2/2018 18:20,5/2/2018 18:35,7/2/2018 22:12,2/3/2018 0:51,16/3/2018 0:00
77e1cc2ffec141e9953220a084af5951,873d4758d873a2b0ac64c037870a27c5,delivered,5/2/2018 21:26,5/2/2018 21:50,6/2/2018 22:52,22/2/2018 20:19,1/3/2018 0:00
c83c4d494968f8fecab063e6ef841d78,f1d7e7c97233a9915400f69cd7f66200,delivered,4/2/2018 19:35,6/2/2018 4:33,8/2/2018 20:48,14/2/2018 19:28,21/2/2018 0:00
922acd93e452539fe6833fd485296ffe,8a6c1f2258e2b15dfc82477615fd9ed0,delivered,7/2/2018 8:38,8/2/2018 7:50,14/2/2018 19:58,2/3/2018 19:05,6/3/2018 0:00
ce4a4ff7ae292d2a9b3f36c017a82914,7e779148dc9ac9f7a27f32ba4025f03b,delivered,4/2/2018 20:00,4/2/2018 20:24,5/2/2018 18:05,6/2/2018 23:22,21/2/2018 0:00
e56dc70751e30dd4008c762ed6be2bce,bbc3f376031737e9800139ad8765867f,delivered,5/2/2018 16:33,5/2/2018 16:52,6/2/2018 22:57,21/2/2018 20:52,2/3/2018 0:00
e4f0fb907ebf79c450a8646d85c36d62,974f9c5c29d6eedcbe11b1b76ef43553,delivered,1/2/2018 16:37,2/2/2018 16:00,6/2/2018 18:37,19/3/2018 21:46,26/2/2018 0:00
186748dbc47f9d6cf119fe3ce8be3ea7,934a673b8bb916473b761f064fc69295,delivered,3/2/2018 19:36,5/2/2018 11:30,20/2/2018 13:27,2/3/2018 20:02,2/4/2018 0:00
b9c43f56d5318f81019ea0687d34a9ac,4e84e01a198b303ee368e61f8cd7c9a6,delivered,7/2/2018 9:18,7/2/2018 9:31,8/2/2018 18:58,16/2/2018 16:12,8/3/2018 0:00
f83cde9bf6f9593a8466b50ffc0507fa,8fa3ae12b8d424297ba297043ef7a891,delivered,3/2/2018 17:17,3/2/2018 17:30,5/2/2018 21:38,9/2/2018 22:26,21/2/2018 0:00
0ce50541293dbe475fde11c04962e953,6f085f0dee869d8d50afb553a178dbdc,delivered,7/2/2018 11:31,7/2/2018 11:51,7/2/2018 20:42,16/2/2018 0:12,8/3/2018 0:00
022c0ddf029d7d3ba3d83bd524805629,9e76b1b37605f553636242f3e5861c3e,delivered,6/2/2018 11:21,6/2/2018 11:49,7/2/2018 14:35,14/2/2018 21:04,2/3/2018 0:00
b7d469b7eb3c07c6d4b96d505c811fea,5b9d5dfe6b754261741fb68772efed93,canceled,3/2/2018 22:14,6/2/2018 4:32,6/2/2018 20:46,,21/2/2018 0:00
ae922ba97feaac137766d9d00cc1ec0c,aeb07999154eeee6ed241aa2b3137c99,delivered,4/2/2018 9:26,4/2/2018 9:35,6/2/2018 19:38,9/2/2018 0:06,21/2/2018 0:00
7a4f9c8e2172d566e71f204a6187268a,ac6dec66b774a07045cdd6078ec77e46,delivered,7/2/2018 14:07,7/2/2018 14:32,9/2/2018 14:34,19/2/2018 23:06,8/3/2018 0:00
6f7df415d1d0e0721913565990a9a6d8,c5bc3b20670a94be6ce48dc42abe2a6e,delivered,7/2/2018 10:16,7/2/2018 10:32,8/2/2018 20:58,15/2/2018 18:13,6/3/2018 0:00
546d146d8027f96ed859e57ada4c2ff6,011d2f8468c1be17b9c493a916e31a56,delivered,6/2/2018 10:20,8/2/2018 7:35,8/2/2018 23:47,16/2/2018 21:48,8/3/2018 0:00
c9d332204b8dc63cdc67656709b768a7,af49ba922d1afdfd1a0299ac893443e8,delivered,3/2/2018 16:45,3/2/2018 16:55,6/2/2018 0:49,15/2/2018 16:26,2/3/2018 0:00
04f15733e3974c4127cb066cb835cdc9,3295b6a10cfd0a5364458e7aad6a8ed0,delivered,5/2/2018 14:04,5/2/2018 14:15,7/2/2018 20:18,3/3/2018 15:59,7/3/2018 0:00
559d606ac642899e44550f194fec7e08,98916fd0f48baed7d643faee8961f56e,delivered,6/2/2018 12:16,6/2/2018 12:30,15/2/2018 20:19,28/2/2018 15:52,2/4/2018 0:00
a17e67cf367982680aa3ace732869610,95a0c341250ca779053c415545ec2d02,delivered,1/2/2018 15:57,1/2/2018 16:15,2/2/2018 20:18,20/2/2018 20:28,1/3/2018 0:00
c534d23a6f5c3e0eb5aca558915d4a81,aea480663063ea96167592d2ca91dae6,delivered,1/2/2018 8:26,1/2/2018 8:50,2/2/2018 1:59,14/2/2018 17:46,2/3/2018 0:00
76d8b3b6bdf825ebc88bd1b2aa81f65c,7af0543c8b2d3e921f6337f59a72fb34,delivered,5/2/2018 18:50,5/2/2018 19:10,6/2/2018 20:46,14/2/2018 15:15,1/3/2018 0:00
417d2c0b5fb1f2aacd28ed66e8b9c194,d3e077372d87af3cb6f307c26855e2c4,delivered,1/2/2018 23:16,1/2/2018 23:33,2/2/2018 20:18,3/2/2018 11:34,19/2/2018 0:00
6a20f514a1f78b69741f2bddaf832c75,d1ef71e148b75e215508ded729470fff,delivered,1/2/2018 12:37,1/2/2018 13:11,2/2/2018 18:12,17/2/2018 14:56,7/3/2018 0:00
8dc880cb89385d6213c7ea6fb637b0d4,ac2db495d466d0d3929abc71ec0d9f3b,delivered,1/2/2018 18:11,1/2/2018 19:01,2/2/2018 18:50,14/2/2018 17:34,2/3/2018 0:00
828b618008ee0b34f4648124668023f0,c3bb4adf79d8cdb402731cee2fc0f861,delivered,1/2/2018 12:58,2/2/2018 19:31,6/2/2018 16:18,14/2/2018 18:19,2/3/2018 0:00
cb4643522ae43ce063a4be43db4e884b,2604219b3b560eafbb3f0fea60cd8fbe,delivered,1/2/2018 11:09,2/2/2018 2:53,5/2/2018 16:49,6/2/2018 21:52,19/2/2018 0:00
10b2031a821c35b0cf0c9ff505eaa456,cc5ca2692c6a034c0803f7558b313f7b,delivered,2/2/2018 18:57,3/2/2018 19:29,5/2/2018 18:14,20/2/2018 19:38,1/3/2018 0:00
7449c171d08772e5bcbde94f39411d36,101f5ec287c719f599963ffb18a1f38e,delivered,4/2/2018 22:50,4/2/2018 23:09,6/2/2018 23:18,7/2/2018 21:53,21/2/2018 0:00
dd74aa86ac49c4818ea173b6a376d8de,2dd21bcff00bdf23764d180e6b65e7c9,delivered,3/2/2018 14:05,3/2/2018 14:30,8/2/2018 23:57,26/2/2018 20:43,1/3/2018 0:00
7f6587c574937c14c8152bfa42b2312c,abb03979e095eecb78777796b3ae9f92,delivered,4/2/2018 22:44,4/2/2018 22:55,5/2/2018 18:18,15/2/2018 18:08,7/3/2018 0:00
807e1137296f0952dc5038aadf9d1f76,a662286fb279d4641c7b8ca455a4f692,delivered,6/2/2018 16:33,7/2/2018 2:55,8/2/2018 23:43,28/2/2018 18:27,8/3/2018 0:00
2b500c112e920c97340e29545b8968bb,85e677b42832578c7a3a28e6830ab52d,delivered,6/2/2018 14:46,6/2/2018 16:11,8/2/2018 16:03,22/2/2018 15:39,14/3/2018 0:00
bef79681fbe33b2789095e966c159563,eb947ab711d08fa53b7a1418b230677a,delivered,5/2/2018 10:33,5/2/2018 10:50,6/2/2018 22:07,14/2/2018 16:47,1/3/2018 0:00
8d2484db47799c849ab089ebaa4909c8,1382e0b4ecd71d070ce367c5c3dfcb93,delivered,1/2/2018 14:52,2/2/2018 2:54,5/2/2018 17:22,6/2/2018 14:46,19/2/2018 0:00
e11ba7fd8fe0728dcd89efddcda9fb11,5707fdbd6e18f4c752674a5053504a4d,delivered,6/2/2018 12:16,6/2/2018 12:30,7/2/2018 17:56,14/2/2018 13:14,5/3/2018 0:00
eb792f8381af26c29f5976437239c812,4804ec21c7e5e53bca97763ec94cee05,delivered,5/2/2018 17:02,5/2/2018 17:32,7/2/2018 1:09,23/2/2018 19:33,5/3/2018 0:00
701a4ca3334d676567d4e5016a02cac7,fc65dbc709777157c273bdd7057565d0,delivered,7/2/2018 22:36,7/2/2018 22:50,9/2/2018 20:12,2/3/2018 17:14,9/3/2018 0:00
de03f4f4bb610147a9bbfbed56438cbb,5ac9fcc9259df95cf14d27238b112148,delivered,2/2/2018 0:01,2/2/2018 0:55,7/2/2018 15:04,16/2/2018 17:18,26/2/2018 0:00
f6f81fccfabf745399954eee1c404a5c,0e93b56d7f4e6ed8fce31e560d034421,delivered,7/2/2018 15:04,7/2/2018 15:30,8/2/2018 17:37,21/2/2018 0:29,14/3/2018 0:00
c71cbdb7b9942bb81f17f42771a10f90,83d0b3985df686f67a815c1c0712e54b,delivered,2/2/2018 16:15,2/2/2018 16:55,5/2/2018 19:22,22/2/2018 21:14,9/3/2018 0:00
a7e9c89f44760729cadc85cb2d282e1a,b9051f8570a716f98777d8b82d883a28,delivered,3/2/2018 20:38,3/2/2018 20:50,6/2/2018 3:32,2/3/2018 19:33,13/3/2018 0:00
91990b363df359a26a2609a3c414097f,97fef60abc71cb52b81fe6c96198fdaf,delivered,2/2/2018 17:27,2/2/2018 17:52,5/2/2018 21:12,8/2/2018 22:58,26/2/2018 0:00
b42b605ed9b590d3c82600285db879e9,aacce4b379f144d901d99fcb2cd07f62,delivered,5/2/2018 7:11,5/2/2018 7:28,7/2/2018 19:45,28/2/2018 12:27,12/3/2018 0:00
11ff2af78a9ec50c26f9cbbc62a10d38,a48b14b74f4daa3f589086dd35afe553,delivered,1/2/2018 8:52,3/2/2018 2:53,6/2/2018 0:45,16/2/2018 15:35,23/2/2018 0:00
2c55979729e848c9614426ba49826183,4f807878f4cbc724cc06a0857fbb1134,delivered,6/2/2018 11:08,7/2/2018 2:55,7/2/2018 18:38,9/2/2018 15:11,22/2/2018 0:00
e8a9b5c4c30f1e49cb5302ef0b3cc458,390f2e0fd81bd989f2796daaece90704,delivered,6/2/2018 16:10,8/2/2018 7:49,8/2/2018 22:47,23/2/2018 0:59,2/3/2018 0:00
d8578262363755dd9a09ce0b4110a1cd,0722cac4e97a1d3381723e1770a60391,delivered,7/2/2018 20:57,7/2/2018 21:10,8/2/2018 16:28,15/2/2018 22:39,5/3/2018 0:00
090c8122737bb94ca7fcbbf412be42d0,9c31acdac442c01a8bfad5430a362a71,delivered,5/2/2018 0:38,5/2/2018 0:50,6/2/2018 0:53,14/2/2018 17:49,2/3/2018 0:00
4fc55f5886d54eeddf2b8527f4d72485,ae40a9366981463c2e921d2ff3527591,delivered,3/2/2018 11:17,3/2/2018 11:32,7/2/2018 19:04,10/2/2018 19:53,2/3/2018 0:00
001862358bf858722e1e2ae000cfed8b,2cf869dd40c98f29686f636d83545cce,delivered,6/2/2018 19:11,7/2/2018 19:10,8/2/2018 17:44,15/2/2018 22:57,2/3/2018 0:00
d7e93c4406d75d381ca84f418c951d9e,b24d2d2ef89757e33c8c994cce3cbb7a,delivered,4/2/2018 23:40,4/2/2018 23:55,6/2/2018 20:55,15/2/2018 15:55,12/3/2018 0:00
9dddf1bd736b9571dbdb39f097768961,1ca831a513db77af32fdb3913acf20bf,delivered,2/2/2018 20:38,2/2/2018 20:50,5/2/2018 18:21,7/2/2018 21:54,20/2/2018 0:00
df421353d656af08ee42d32fe894f484,23fcd188754d0d9eab9487ac6ccc99d9,delivered,1/2/2018 11:43,1/2/2018 11:55,2/2/2018 2:10,14/2/2018 17:41,7/3/2018 0:00
9fb383eddd3b9f4b2970160c76988005,bd3791922950cba5ed71594c5634c030,delivered,4/2/2018 15:12,4/2/2018 15:30,6/2/2018 17:04,14/2/2018 18:58,1/3/2018 0:00
5ba3cea9dff7fe43cd56516ba1390ea3,63d457d68c7351a548fe4dff68b4b8f2,delivered,3/2/2018 12:06,3/2/2018 12:27,9/2/2018 20:13,17/2/2018 16:19,22/2/2018 0:00
28e5cef9cc61c5abe004567dca778bbb,8b9ed70ea2b09f596499dcd77b577ce8,delivered,7/2/2018 11:17,7/2/2018 11:35,8/2/2018 16:51,20/2/2018 0:51,7/3/2018 0:00
13fd61236a6baeb00aba9df344275a78,4fbd4b0638090bdcac4bd0a0add76ed5,delivered,2/2/2018 19:46,2/2/2018 20:12,5/2/2018 19:22,6/2/2018 16:48,20/2/2018 0:00
7c047c85426bcfb2784094eedd90ff94,085e2dbcdbd3235701eec1d6fac9de31,delivered,1/2/2018 16:42,1/2/2018 16:57,2/2/2018 22:18,17/2/2018 18:38,26/2/2018 0:00
7c596c1da3694fa12ca3f95b52131d6a,49ad8c66ca691087fa4af6939448dbc9,delivered,6/2/2018 19:45,6/2/2018 20:31,7/2/2018 22:42,8/3/2018 23:34,12/3/2018 0:00
6b256beca574a0dfeb3cb16afb216061,46ad2a4627eaff989f09ed085a63f0f8,delivered,3/2/2018 18:07,3/2/2018 20:10,5/2/2018 22:16,14/2/2018 13:04,1/3/2018 0:00
cbbf05b335b2987a5dec3e32f3ebeac4,402c412f0d4238f4503618b86b509939,delivered,5/2/2018 14:10,6/2/2018 5:31,7/2/2018 15:18,14/2/2018 20:29,1/3/2018 0:00
34de03b29a9f426dca5b1e1f5f0db23a,4e8aed07b9c792262ce1e3b539ede9cb,delivered,4/2/2018 21:56,4/2/2018 22:10,6/2/2018 19:58,15/2/2018 20:36,8/3/2018 0:00
ad1c49d96d60ad32cea5220dbe6aafda,762e8ea539165da0ae00470a4f8e477e,delivered,2/2/2018 17:57,2/2/2018 18:31,8/2/2018 0:45,21/2/2018 18:12,1/3/2018 0:00
aaf1d91f4fd6cb8412c05db8e186c8b4,61d1b9634e1dede347e7efc29450a3ca,delivered,6/2/2018 22:12,7/2/2018 22:55,19/2/2018 16:57,20/2/2018 18:16,22/2/2018 0:00
889508c3700be6eebc597a173a99c250,57fd533504f8465baa7d22a08b659f9e,delivered,3/2/2018 19:28,4/2/2018 0:09,8/2/2018 20:58,18/2/2018 12:50,5/3/2018 0:00
d82c5f84358d79a603ddd499e2ab9d22,dfc05ec4cd332bc05c602f36c93e5f6e,delivered,7/2/2018 0:35,7/2/2018 0:53,7/2/2018 20:33,16/2/2018 23:22,9/3/2018 0:00
61445239e59094f97a341dd87d896e91,2c49e0470c16f4c01cdc75b8720c237e,delivered,3/2/2018 17:58,3/2/2018 22:49,6/2/2018 17:04,20/2/2018 23:13,2/3/2018 0:00
adac885fef6aa7cf2ae87956f4eb74c6,1148833389d584122a7e8b60b1f8c9fc,delivered,4/2/2018 17:11,4/2/2018 17:49,5/2/2018 20:06,5/3/2018 17:36,9/3/2018 0:00
6684a2469619cc89b92f6065a0fdccb8,c3a918fdab36d16fc128d5327f1f7be1,delivered,6/2/2018 0:05,6/2/2018 0:15,14/2/2018 19:06,15/2/2018 17:53,22/2/2018 0:00
c79d8859e60196e652856a5f2dd27da5,2ac8ec8e325fcd370871d1fb7e62f774,delivered,1/2/2018 17:05,1/2/2018 17:32,5/2/2018 22:53,6/2/2018 20:07,22/2/2018 0:00
3d5f593a3675d379285142d8c932bb6e,f656ac8f37b7201ead107c3dd7e82a4c,delivered,5/2/2018 11:39,6/2/2018 11:35,6/2/2018 22:38,15/2/2018 15:22,2/3/2018 0:00
dbf28dc3dffa48ddd066ad50c10c54e6,955f2d063cdfaae046329347c44d8b3c,delivered,5/2/2018 13:51,5/2/2018 14:10,7/2/2018 20:15,27/2/2018 20:13,7/3/2018 0:00
9cf62f240f501435b77f4d448a2b5f39,6b2841f584f046ce582a6a12ca0ae051,delivered,4/2/2018 13:30,4/2/2018 13:49,6/2/2018 22:26,7/2/2018 20:57,21/2/2018 0:00
266afa038ae840df982e7b896e48ae62,8aa46663a5809f942f683501ce3606c7,delivered,1/2/2018 9:43,2/2/2018 9:53,5/2/2018 19:42,9/2/2018 20:58,23/2/2018 0:00
e39d427402fa3f754c7fd38ceb788901,657332c1833706577d91fd90ac02d9e5,delivered,7/2/2018 21:49,7/2/2018 21:55,8/2/2018 23:04,14/2/2018 22:09,19/3/2018 0:00
e641b9f6a659a79390e82e48859707dd,bd2a328b9b4edaf2c99ac219ebd7366e,delivered,1/2/2018 11:37,2/2/2018 2:54,5/2/2018 12:27,10/2/2018 18:01,7/3/2018 0:00
2c46e039a885b9d82aca6fdbf7aeb482,c6f60acf07eaea60cdd170c37b8606ac,delivered,7/2/2018 11:22,7/2/2018 11:35,14/2/2018 18:52,8/3/2018 22:04,6/3/2018 0:00
86198e40464e410dbb14a4ae8e03ecbc,0d68337f488186409a070dfe9dea0b81,delivered,6/2/2018 9:34,6/2/2018 9:50,16/2/2018 17:03,26/2/2018 22:09,15/3/2018 0:00
065963d921de479181824ca8d8737935,39c97375f33b48f0e40142121854d6ec,delivered,7/2/2018 20:18,7/2/2018 20:33,16/2/2018 18:53,26/2/2018 14:26,9/3/2018 0:00
84e407da1f6a0299466bfa129b7311c3,1265dac0c8d709601a1234e4a76343d3,delivered,3/2/2018 15:25,6/2/2018 4:32,10/2/2018 11:44,22/2/2018 0:24,23/2/2018 0:00
a57e4cb553fb02d95f5acfab1d068804,a29d711b1c8981c8e968a69bf604980b,delivered,6/2/2018 13:13,7/2/2018 2:55,7/2/2018 19:44,8/2/2018 17:32,22/2/2018 0:00
b5826ef2c747e9cef1800c63d1a113e5,7e4a1d92a9fb7ea232cb87b57cc51ea6,delivered,6/2/2018 11:40,6/2/2018 11:55,7/2/2018 20:52,28/2/2018 22:22,8/3/2018 0:00
c32cd20b02f7a00f57fc945e5ff41a6f,50af213ac6c4d368abec6e28d12c605c,delivered,7/2/2018 13:27,7/2/2018 14:31,9/2/2018 0:09,14/2/2018 13:57,23/2/2018 0:00
71121a4bc88a3b33f336ced66428974f,64515d5b8b7d02067fa9f06818226243,delivered,4/2/2018 18:47,4/2/2018 19:09,5/2/2018 17:58,7/2/2018 21:22,21/2/2018 0:00
999e2278889e77fb63971f65efa94ac0,85805efb5806ba30050e8214da2277a2,delivered,5/2/2018 21:00,5/2/2018 21:11,6/2/2018 21:07,14/2/2018 15:43,21/2/2018 0:00
65d45b2f40853ee124b911fac597afdb,d0bcaa005c8abd044fa9eb2dd68f792d,delivered,2/2/2018 18:31,5/2/2018 9:09,8/2/2018 1:08,23/2/2018 19:47,19/3/2018 0:00
f2decddf8c6c81ab5681626c6c282871,ba94c4a2ea6b73745411d64f48180b6c,delivered,2/2/2018 19:07,3/2/2018 14:10,8/2/2018 22:08,10/3/2018 14:12,7/3/2018 0:00
c9fbf88f9c58364e0434971962dc1a53,7ec5b53960d508118d7a3126af968d44,delivered,5/2/2018 16:47,5/2/2018 17:16,7/2/2018 15:04,20/2/2018 19:59,12/3/2018 0:00
b94de0a4b60ee9f23315de77e1dde986,3693091a7448d5b06ee8a866d8bde846,delivered,7/2/2018 22:20,7/2/2018 23:29,9/2/2018 21:12,22/2/2018 23:49,5/3/2018 0:00
192c8364fff4c42bf70f0d9a4525c340,1459b919586d464598d816e4163b19e3,delivered,3/2/2018 1:28,4/2/2018 2:31,5/2/2018 21:05,19/2/2018 20:31,7/3/2018 0:00
b8a3faed0f5c557b7d0e55a9040c684f,5959f73682e3e39e2e1384ec6b77540d,delivered,6/2/2018 21:40,8/2/2018 7:50,9/2/2018 19:34,21/2/2018 21:42,19/3/2018 0:00
42f411d422812629088893b1dcbc9749,fc9359b44301eb7afc380dae1953a26f,delivered,2/2/2018 15:14,2/2/2018 15:27,5/2/2018 18:26,20/2/2018 18:35,7/3/2018 0:00
cffde0f0482fa704a6b0e543f838cbbf,135d3f1d080900a5bbea9a5a23c4385b,delivered,4/2/2018 19:24,4/2/2018 19:35,9/2/2018 23:12,17/2/2018 11:17,12/3/2018 0:00
8e1e1daffbcfac661558e71878b2780c,431aa8450d30ae25badcaf4186f88281,delivered,1/2/2018 12:22,1/2/2018 12:35,1/2/2018 23:17,6/2/2018 13:04,26/2/2018 0:00
791ecfcf358d8482338314a266c01fc4,f65235e8410545c21b41ecc9194cee27,delivered,1/2/2018 23:12,1/2/2018 23:33,7/2/2018 16:55,20/2/2018 21:39,1/3/2018 0:00
b352b37732770128092c01c05cb2d8f7,f8fd2c4852d04dafce46ff9d0e194e41,delivered,1/2/2018 21:08,1/2/2018 21:32,3/2/2018 17:24,7/3/2018 0:48,8/3/2018 0:00
c6f24de5c976bfafc4a340b805c70fe7,eb0424db69f42111ab7c8e8dcb5307c8,delivered,6/2/2018 9:34,6/2/2018 9:50,9/2/2018 12:28,3/3/2018 11:48,13/3/2018 0:00
d10a096222e79b442a554b53eab60f9f,f2bfe91c73291dd12b088dbbf7c4b1f7,delivered,5/2/2018 0:42,5/2/2018 0:56,6/2/2018 17:04,14/2/2018 19:52,6/3/2018 0:00
8b3ad20d8b8078adcd5384b69742b1c1,d881deecb3eb4abd1661984f8429ed1e,delivered,6/2/2018 22:17,6/2/2018 22:31,7/2/2018 23:12,5/3/2018 18:09,6/3/2018 0:00
56f4b702b959eee297b018acdb60c380,2d90c7d62a912282ac15ea7d3f09a075,delivered,1/2/2018 11:43,1/2/2018 11:55,14/2/2018 23:47,21/2/2018 1:27,20/2/2018 0:00
a3b07c74088a5acc85d1ddc7cc525b5f,51ac0bcc90cee37b00ebb076d6048684,delivered,4/2/2018 12:53,4/2/2018 13:08,5/2/2018 23:34,10/2/2018 14:37,5/3/2018 0:00
bde8e850ff076b1b4ddfb8e65c79893a,cb7e1f3f76ff67320ccaaccb20da3e43,delivered,4/2/2018 0:01,4/2/2018 0:15,7/2/2018 2:48,21/2/2018 23:11,12/3/2018 0:00
76a6cde2f1431bc0834cad44ad2f472f,061a2277159342ce2a3bc5a603856fca,delivered,3/2/2018 22:26,3/2/2018 22:49,6/2/2018 16:18,11/3/2018 13:41,6/3/2018 0:00
9397029fbc3ec2e77f3ada43544a9309,2dcc41b41c92ddf804bed36ec1531e30,delivered,2/2/2018 17:08,3/2/2018 2:53,6/2/2018 15:13,9/2/2018 19:19,26/2/2018 0:00
28d030cdc8a0c663dc60bbe5a730971f,fc25e9ad5c4e1fd84faf0f1fadc8a5cf,delivered,4/2/2018 22:50,4/2/2018 23:09,6/2/2018 22:21,20/2/2018 19:08,5/3/2018 0:00
d8e47a9014bdfe7e7d0d26b8a245d785,d811f93b6445bda2c5efbe61b0d881cf,delivered,5/2/2018 22:09,5/2/2018 22:30,6/2/2018 17:53,8/2/2018 21:53,21/2/2018 0:00
db838ea71c3bf3d4822172739b7098b1,9bb6b1aa6ab126257823c1c2146567cb,delivered,4/2/2018 18:19,4/2/2018 18:30,6/2/2018 22:45,26/2/2018 20:52,5/3/2018 0:00
5c938587fa6333223164d94333986fa5,41999e8297f687f4f7d04352ac195afb,delivered,6/2/2018 11:22,6/2/2018 11:35,9/2/2018 19:53,16/2/2018 19:16,5/3/2018 0:00
f9b80bc225fe1efa4384db3fdb46c2e4,4f92b798813c32fae91a4e3b999d398e,delivered,6/2/2018 10:26,6/2/2018 10:50,14/2/2018 19:11,9/3/2018 12:16,5/3/2018 0:00
ed35c6ec36a7b59c5e1f902280143fcd,5fc1453ae536f0da12b0b1d8986c0555,delivered,4/2/2018 22:27,4/2/2018 22:35,6/2/2018 18:38,22/2/2018 19:35,9/3/2018 0:00
46a354ecffd29742e985db9b49cae302,f1f2220be2d7765501bfd00eb025fa3e,delivered,5/2/2018 12:43,5/2/2018 12:55,9/2/2018 1:18,20/2/2018 15:38,5/3/2018 0:00
f1e4736be624a0dad3a1d2c67545518f,cfe96687550c3433cb992a3fc576084f,delivered,1/2/2018 19:44,1/2/2018 20:20,2/2/2018 20:56,4/2/2018 15:38,19/2/2018 0:00
72661cd9e4da775b13011b9afff1969e,dddb6fc0273f44973736bdbbdce6b43a,delivered,1/2/2018 16:28,1/2/2018 16:56,3/2/2018 2:36,6/2/2018 22:34,19/2/2018 0:00
