order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
363c9dd272c47a3ce068f09c80feb7e2,1,3d8d8d5750896bd918ef07a8539da096,d91fb3b7d041e83b64a00a3edfb37e4f,8/2/2018 15:10,7.8,15.1
36782087b0d4f8cd6daa340872006259,1,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,13/2/2018 13:15,49.9,13.37
36c0722e0453446bb2f1880e2da3bc7c,1,d9c2eaccfa617895e2720f212e592de1,c3867b4666c7d76867627c2f7fb22e21,9/2/2018 2:54,125,18.12
36f264b6ab0169bf0db37101cf2df98f,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,13/2/2018 14:15,49,14.1
373f8831c38f949e1a6bbc1af1e4a72b,1,91e2aac5302f657c8fdf3040124d8809,2a84855fd20af891be03bc5924d2b453,12/2/2018 21:55,99.9,16.46
3756637ed2fc243af380469a2aa5384c,1,608b018a4443a457a5cd1e58de213cb2,93b9a99027bd8bd6af682aff18dd19bf,14/2/2018 11:12,27,8.72
37b9ae736e1038316332953137270003,1,09dbbe2c4f26cad4d560aea043f9632c,c6bda72e4dbf5c5866b13cb1810c6d03,12/2/2018 20:49,109.9,9.58
37cea346e0236a8ce8e083dcd92ddc68,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,13/2/2018 3:10,49.9,17.6
37cea346e0236a8ce8e083dcd92ddc68,2,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,13/2/2018 3:10,49.9,17.6
37eba161f3994d1eec4b755ba3565003,1,ff7fccf8513f360157f0660fe51d1d88,440dd6ab244315c632130ecfb63827b1,12/2/2018 13:15,170,18.44
380b45903d547b0965833e586642e3cd,1,5b74831156cb4a6957d9a00caa41d4ea,5f3ae9136c875522250f8184f253413a,7/2/2018 23:15,24.9,14.1
382f41b6bf5fb267fa9edeb99c171918,1,211293b50935ced8d4370f552c482d74,e9779976487b77c6d4ac45f75ec7afe9,7/2/2018 8:50,19.49,15.1
38428b9d195d4ce34ece330a56375cc6,1,6d1d611877ca6fe8901e27ea00df988b,de23c3b98a88888289c6f5cc1209054a,9/2/2018 15:55,129,18.15
384b106622904903b1b9425b14f7dd0c,1,86032b927304e96f4d4a9aa72104d70f,7a67c85e85bb2ce8582c35f2203ad736,8/2/2018 5:51,15.99,11.73
384b106622904903b1b9425b14f7dd0c,2,86032b927304e96f4d4a9aa72104d70f,7a67c85e85bb2ce8582c35f2203ad736,8/2/2018 5:51,15.99,11.73
38698281c9650e6b132e6fb7ae520c83,1,9fa1e97015f5c5e76add50079bb0ab44,8931a84a914b3fe9b1ddaa4d704947ca,12/2/2018 17:30,359,17.26
38ac62af1b354671501c9bbfc55bf187,1,bac35584a4b6413380a74f9617e12379,8444e55c1f13cd5c179851e5ca5ebd00,22/2/2018 1:53,271.25,15.63
38c1e3d4ed6a13cd0cf612d4c09766e9,1,73c92dd0decac87c55334f6ae653ad36,080199a181c46c657dc5aa235411be3b,8/2/2018 16:00,179.49,9.45
38de766f3fc1c31882865a217ecf15db,1,0a4093a4af429dc0a9334300e5c13ae5,da8622b14eb17ae2831f4ac5b9dab84a,8/2/2018 9:15,29.9,16.79
38f4048a89f04d7f0d74027b61128102,1,c8abdbe349a97073e7aebc795be55bd8,6a0cbc8af2e8abd1bdfb777943d174c6,8/2/2018 17:50,115,16.44
3977c54327b2593940b72e8c6b2c3605,1,569ffd16f8032478cbeb9800f2e94ba0,20cb7c2fde3e5bf10f0bbe7394e1c6a9,9/2/2018 10:35,16.9,16.79
39d12e8a24d51d8b1202939fadf3df78,1,4ff6d690de7f98ab534ab22881bf5819,282f23a9769b2690c5dda22e316f9941,8/2/2018 20:35,53.4,16.62
3a1557b1df85ed91c141834059fa9523,1,85f493d343229dcd90aaa5fa5a2d39a0,abcd2cb37d46c2c8fb1bf071c859fc5b,8/2/2018 13:15,28.9,21.15
3a1557b1df85ed91c141834059fa9523,2,85f493d343229dcd90aaa5fa5a2d39a0,abcd2cb37d46c2c8fb1bf071c859fc5b,8/2/2018 13:15,28.9,21.15
3a221cd6b7d813e2b6cf57339f37a062,1,a963ea4d494221de09b70f1b4a70edbd,bd0389da23d89b726abf911cccc54596,9/2/2018 20:30,89.9,34.43
3a2fdba55d87afeb105664d40a7bbbd0,1,e456721fdab66b576664c035ad183965,0ea22c1cfbdc755f86b9b54b39c16043,13/2/2018 2:52,29.9,27.73
3a31fc2eeec3c45ebdb6a390a5b1d3e2,1,5599be6fe59cd2257edfdec9d45442e0,116ccb1a1604bc88e4d234a8c23f33de,12/2/2018 17:30,16,14.1
3a344ea044dda2d453edcdab86759512,1,a4ea9c0ad9f13236720b9027254545a8,f7720c4fa8e3aba4546301ab80ea1f1b,8/2/2018 19:09,18.75,9.09
3acdc95f43a4fb6a00019abc9e3bfe28,1,0c5193db708519e6b812ac8474898ffa,8d956fec2e4337affcb520f56fd8cbfd,12/2/2018 16:11,20.99,14.1
3ad2e13d56e3d1d5078077f694885efd,1,e53e557d5a159f5aa2c5e995dfdf244b,0b90b6df587eb83608a64ea8b390cf07,14/2/2018 11:30,89.3,15.38
3ad2e13d56e3d1d5078077f694885efd,2,e53e557d5a159f5aa2c5e995dfdf244b,0b90b6df587eb83608a64ea8b390cf07,14/2/2018 11:30,89.3,15.38
3ad9432597e4e8eefaceb98b147cc00f,1,8c292ca193d326152e335d77176746f0,7e1fb0a3ebfb01ffb3a7dae98bf3238d,12/2/2018 15:55,150,12.55
3ad9432597e4e8eefaceb98b147cc00f,2,8c292ca193d326152e335d77176746f0,7e1fb0a3ebfb01ffb3a7dae98bf3238d,12/2/2018 15:55,150,12.55
3b41cd88f86b0e96701cc19dfb93d60d,1,5ccdfc35d9cff8db4fa46b83d5712899,238fac594e170b59c6d228f5a4f4f1d9,8/2/2018 13:49,119,40.82
3b8a6f4c963d2e04b3d7a0bb8dc84b6e,1,06edb72f1e0c64b14c5b79353f7abea3,391fc6631aebcf3004804e51b40bcf1e,15/2/2018 16:35,39.99,11.85
3bcaf78d207317de1cba7507d0ca7eb5,1,b59b5899ecf4bcc294a72fdd48adaa94,562fc2f2c2863ab7e79a9e4388a58a14,13/2/2018 2:29,29.99,7.78
3bfcb67badce1259bcc45c6fd1daafdb,1,2ff17002562478fb03cd44f09e7ca51a,fa1c13f2614d7b5c4749cbc52fecda94,13/2/2018 20:15,227.8,15.34
3c2cc795eaa5a2e2781b13d50f54ce11,1,8ec7eb9f181b55edfe7d45092c37a3ef,06a2c3af7b3aee5d69171b0e14f0ee87,9/2/2018 1:35,60.99,33.32
3c3bd116a6376b59b139b7a173986cde,1,33ba4b29d820b397054cc97e892ab1bc,16090f2ca825584b5a147ab24aa30c86,14/2/2018 16:31,27.9,15.1
3c5aa0dc3566dd7512023da4920de6d3,1,3f14d740544f37ece8a9e7bc8349797e,6973a06f484aacf400ece213dbf3d946,8/2/2018 20:35,84.89,19.41
3c5aa0dc3566dd7512023da4920de6d3,2,36f60d45225e60c7da4558b070ce4b60,f457c46070d02cadd8a68551231220dd,7/2/2018 20:35,89.9,1.69
3c69501ebecddb728391d2803da61bc9,1,7c4a8bec217df1de0df2b5aaf8175b65,7040e82f899a04d1b434b795a43b4617,8/2/2018 2:53,19.9,14.1
3c7ad0e853a5d0f0b08290127e7325a9,1,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,8/2/2018 14:51,179,51.12
3c8625b6c73f463438071d00caa35617,1,5e53af05c040b01584b81b3549945faf,c8467937e403e76a8ee9f0ab13f6f5ef,7/2/2018 22:15,29.9,14.08
3ca7b3fb51ca030ccab5b14f9b68cbf7,1,9b125b82780e1bbb7716c906ff46f89b,6d66611d7c44cc30ce351abc49a68421,12/2/2018 3:55,59.9,11.73
3cac7f07562ea3955f478ce84e2f94f5,1,49e15e6133b2f4e4fccb783a8e716707,ef506c96320abeedfb894c34db06f478,12/2/2018 17:11,22.99,14.1
3cad2aa3b180252c0393e89cd3a7d449,1,f911903162e5c7cfa48e5b803068b091,8648b1e89e9b349e32d3741b30ec737e,9/2/2018 17:31,75,15.28
3d049d4e04d4059ddd54c8c8044ccb60,1,aaa86ad1d7ea86a2a753f71b5575736b,b2479f944e1b90cf8a5de1bbfde284d6,12/2/2018 4:34,44.99,13.37
3d5297364b0d752cbbb48a11a58eef00,1,62224b433a431310bf27129938ad9f64,7b07b3c7487f0ea825fc6df75abd658b,7/2/2018 15:10,116.9,16.58
3d5933b6831db103a3276bfa83774678,1,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,9/2/2018 10:11,58.9,23.79
3d5f593a3675d379285142d8c932bb6e,1,dd0286e208604a3b60d3d0653981dbd7,70a12e78e608ac31179aea7f8422044b,12/2/2018 11:31,59,11.91
3d65556241877a60dc65971fca8367f3,1,cd46a885543f0e169a49f1eb25c04e43,710e3548e02bc1d2831dfc4f1b5b14d4,12/2/2018 17:15,99.99,29.1
3d7376c0f2e3ca72f4bd82000af41d7d,1,d4b65aedaa1a847abd993dced5ed2e30,5a93f3ab0ef4c84ed5e1b5dbf23978bc,16/2/2018 20:12,38.97,12.69
3da53042e56776670fcf05a64d884ce9,1,a6d351912e312fb24186739576d04fe2,7142540dd4c91e2237acb7e911c4eba2,8/2/2018 21:35,69.9,28.89
3dc83811b95fef30cdbfcdae61bdb25d,1,d9545b3e8df3155bca5b302d0f7c3c1c,5b8154610ebb21fb90eb587365e673df,8/2/2018 12:35,333.99,28.66
3dcab1487bcd1dbcc6c968fdfe0511fb,1,4025ee582ef6b8c478af3b44cf89054b,da8622b14eb17ae2831f4ac5b9dab84a,8/2/2018 21:31,24.9,17.45
3dcab1487bcd1dbcc6c968fdfe0511fb,2,10adb53d8faa890ca7c2f0cbcb68d777,1900267e848ceeba8fa32d80c1a5f5a8,8/2/2018 21:31,19.9,3.49
3ddb908d6c179cf271282116f4c5011d,1,d5991653e037ccb7af6ed7d94246b249,6973a06f484aacf400ece213dbf3d946,13/2/2018 3:50,132.97,15.68
3ddc07d7669b7ee4d1741132ae14302c,1,dd0dcee76f9c12fff4bc0eb641d57c7f,c9c7905cffc4ef9ff9f113554423e671,7/2/2018 11:50,24.99,14.1
3df54c9248f6d2eef8f08ad39f422abd,1,7c6ae4d12d2754ca0826ad17792c554e,e9779976487b77c6d4ac45f75ec7afe9,9/2/2018 21:15,180.49,9.01
3dfb50022bb703d781966370133ed7a5,1,e3e6af2b9a779d64b3589a5b56102d16,5343d0649eca2a983820bfe93fc4d17e,13/2/2018 0:30,39,18.89
3dfb50022bb703d781966370133ed7a5,2,e3e6af2b9a779d64b3589a5b56102d16,5343d0649eca2a983820bfe93fc4d17e,13/2/2018 0:30,39,18.89
3f19625b4e47cbd93b35ea05873667ee,1,d696750e550fd0f733979dd7e5dff921,9de4643a8dbde634fe55621059d92273,8/2/2018 15:50,169.99,16.95
3f24b1ee5184d84b2d4fe634755ab3f9,1,4724ffa427f315c485e39b02e21859b2,955fee9216a65b617aa5c0531780ce60,14/2/2018 7:31,12,7.78
3f24b1ee5184d84b2d4fe634755ab3f9,2,4724ffa427f315c485e39b02e21859b2,955fee9216a65b617aa5c0531780ce60,14/2/2018 7:31,12,7.78
3f3e4083688c07129239450773e84282,1,44d097d59e8430f88a67517cd0c4f865,6560211a19b47992c3666cc44a7e94c0,13/2/2018 10:10,69,7.78
3f678ace108ecc7c2ffd70470390817b,1,59e9e55854bde29f3942510af639b7d1,f27e33c6d29b5138fa9967bcd445b6d5,12/2/2018 4:33,19.9,7.78
3f71c7ea78bd7df6729746c1f93ca424,1,4b7ddf18ef3c5205f6ec288dffcd7c55,c0563dd588b775f2e37747ef6ad6c92c,7/2/2018 16:31,139.9,15.74
3f7aea4e3cecef996bd62713fbf8712b,1,d4a3b5aa064bf44e74f1e71862bea22a,57c764b4a836300be881e2ff86e449f9,8/2/2018 13:49,9.9,15.1
3f9cdc88397ce0308a37483fb2f146c1,1,64fb13596caf118c438edc5c6ed2d50a,0b90b6df587eb83608a64ea8b390cf07,19/2/2018 18:49,85,25.87
3fa6a4cd68d1e2c5df53b8ba3226c787,1,85f709dd4e8f207aecdfaeba8581c1f0,8160255418d5aaa7dbdc9f4c64ebda44,8/2/2018 9:35,95.5,53.27
3fe0550ff13606fe21abb5e1fc426a20,1,84f456958365164420cfc80fbe4c7fab,4a3ca9315b744ce9f8e9374361493884,9/2/2018 8:35,92,17.89
3fe3f4119f1e2838cb036e3a0d27cf30,1,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,8/2/2018 12:14,49.9,13.37
3fe3f4119f1e2838cb036e3a0d27cf30,2,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,8/2/2018 12:14,49.9,13.37
405c8e4015fb343f974080958db8bc52,1,22c5ddc22ea8cae84fc9917def682dc6,cc419e0650a3c5ba77189a1882b7556a,13/2/2018 15:50,56.99,15.84
4082a09e70f0dcced54c17ec25ac2a50,1,e59dd207c69d86e890febadc796d1078,1c68394e931a64f90ea236c5ea590300,19/2/2018 15:56,144.41,17.45
40b8e198f9be930c141b807fe417dd07,1,757e8df3e7c5c52482db573f5f368e1d,522620dcb18a6b31cd7bdf73665113a9,7/2/2018 20:14,79,34.35
40c85c3c87215ae5945521e74ef0cfca,1,f77dd338d9f75229a09cbb9a18fd0c9a,1c129092bf23f28a5930387c980c0dfc,9/2/2018 16:52,25,15.1
40d158e9f78f7dd903dd0490fd1baf40,1,cd48f265a63e13b762601f5f794c5fca,e9779976487b77c6d4ac45f75ec7afe9,8/2/2018 23:10,47.49,9.94
410bbe52ea797b594e24bf3d7dadf8d4,1,e85cdca8790ea0026ddf7316f469608a,5058e8c1e82653974541e83690655b4a,12/3/2018 20:11,59.99,15.28
4117e5bb44ebdb1d0c0ebf0482dfc13c,1,8058b0067728a211c68874081e7352d4,41da412d33e8da4f22baf55cb1bde82c,13/2/2018 3:10,39.5,16.11
4133da3ec6415d739d27ac34d03bfa35,1,6d7a4492be45dfb8e38e762efe6614a4,ea8482cd71df3c1969d7b9473ff13abc,13/2/2018 19:35,27.99,7.78
416f576fa91c3f4b9ea65b01c99928af,1,711032db75fae9c76c17020aa359a99d,75d34ebb1bd0bd7dde40dd507b8169c3,9/2/2018 14:10,214.99,22.3
417d2c0b5fb1f2aacd28ed66e8b9c194,1,1c3872bb3c0bc580a0f1cd3f1cc869c5,7e1fb0a3ebfb01ffb3a7dae98bf3238d,7/2/2018 23:33,94,8.4
41a1702de429a9f03364932da1ff1986,1,1f9c7cb810e038f7414d60d43bc97d18,0ff83046c3fa22efee8ecf291888b191,8/2/2018 18:29,69.9,19.73
41d3c3f700ca5ccd7c9068d16f4a4821,1,3b0f7951038b105522c2d566b54421f7,562fc2f2c2863ab7e79a9e4388a58a14,8/2/2018 15:27,29.99,15.1
41d74f5b8f1fb05bdec674cbba8f720f,1,6fdbc2d597f906254d258d8d64d71925,f7ccf836d21b2fb1de37564105216cc1,8/2/2018 14:50,39,11.85
41edd5d27833b73b29761df99f146624,1,54bb3470c28291c7252832f0437ca469,da8622b14eb17ae2831f4ac5b9dab84a,12/2/2018 3:50,39.9,16.11
41f04a2247a093f05ada3970a34a2b9a,1,977aa4ebf84b0eac12c39f9d3d8333cb,bf100ecb7997df312b285358fb32f92c,8/2/2018 20:56,29.9,15.1
423000c9a3d2d87b594ab701c1c9b944,1,132166cc21f572ad76741f4487b49b49,ea8482cd71df3c1969d7b9473ff13abc,7/2/2018 17:53,39.99,14.1
423c157cb61f228b20c08e79cd28b9b9,1,9d364fec2ac9a80f64bae58b5c034832,0bae85eb84b9fb3bd773911e89288d54,9/2/2018 20:10,185.94,21.79
4247005e8db73363a92a6183698279e5,1,5b8a5a9417210b1b84b67b9a7aefb935,f457c46070d02cadd8a68551231220dd,11/2/2018 23:15,74.9,12.65
42da631a2f5302608f86e8cee55b8d40,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,13/2/2018 3:10,49.9,24.61
42da631a2f5302608f86e8cee55b8d40,2,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,13/2/2018 3:10,49.9,24.61
42f411d422812629088893b1dcbc9749,1,d35dccc8b673b41ed414984b463b17b4,ce248b21cb2adc36282ede306b7660e5,8/2/2018 15:27,49.9,16.79
4354f0ac2e0b3501ff31c4752424e51a,1,21419fbb5e6e21591c1dc83cb75aec07,37dd29b36c458d82f74a953c40c43645,8/2/2018 0:52,741.82,61.86
43776dfb549a4d0a2d069bfabfc4b134,1,0a2fff0d95ef3bbb7dffc618f9542ba9,4869f7a5dfa277a7dca6462dcf3b52b2,13/2/2018 2:35,99,12.19
43cc1b49644de5e13af22777e83a7808,1,d0be993a2140a8cfe0a106b6c2d974b6,48e5ee06fb2dc74df1c711a9b6dfac2a,8/2/2018 14:10,19,15.1
43cc1b49644de5e13af22777e83a7808,2,d0be993a2140a8cfe0a106b6c2d974b6,48e5ee06fb2dc74df1c711a9b6dfac2a,8/2/2018 14:10,19,15.1
43cc1b49644de5e13af22777e83a7808,3,d0be993a2140a8cfe0a106b6c2d974b6,48e5ee06fb2dc74df1c711a9b6dfac2a,8/2/2018 14:10,19,15.1
43e36c98d04ca621f851d768059e74e6,1,3cb39171fd36c50097f2dedbbe0dfe6e,16090f2ca825584b5a147ab24aa30c86,13/2/2018 14:31,28.49,8.27
43ef9ff2ae77fa4e8097bf6a7d8ab842,1,15d30ec01983f8e4e69ff7ee703e5815,55bb6fe5bebe5012e2d7d9928e1128ff,8/2/2018 17:23,67.77,16.23
4474caba80193ac70c8175e131162240,1,e4bc26706c5391433592fc23fecce0c7,79ebd9a61bac3eaf882805ed4ecfa12a,9/2/2018 8:50,124.9,18.12
448c9f2fc5df55e4391c6314e93c93b1,1,ce130b350f529a1d6288f927da7404ea,e38db885400cd35c71dfd162f2c1dbcf,7/2/2018 12:33,64.9,12.23
44b24f94400635cc1f692121bc4ef110,1,ec2d43cc59763ec91694573b31f1c29a,1c129092bf23f28a5930387c980c0dfc,7/2/2018 23:10,45.9,16.11
44bce00bb8a4926420b68edb36e04fbb,1,961d02e19e9ade3ba8aa028c87b0d8f7,70a12e78e608ac31179aea7f8422044b,8/2/2018 21:10,120,17.28
450c38e2c35be1d12fb07ad8c2432ebd,1,6ca1597b8e5f2618c47b414b68094450,0691148aee60ca47977c187804f935ae,9/2/2018 20:29,160.78,16.89
45577a64b622828ac871fc4ed9366548,1,dd0286e208604a3b60d3d0653981dbd7,70a12e78e608ac31179aea7f8422044b,13/2/2018 2:52,59,11.91
45fb3f449f9ca45f89ba2d2b062e495b,1,9be8d8c1b3cb9e629230d4c176b14ae9,d32e3909cfb714fb2a6cb092c85b9c5f,6/3/2018 21:00,116.9,9.63
460673777918e7a42a262293341ae7d5,1,b7605b5b483063d12bd90a772bff9d21,4a3ca9315b744ce9f8e9374361493884,14/2/2018 22:30,48,11.85
460e7c2c52aecac706c288aab6a044a0,1,50fcba527cde578e212f114ba5cfdfef,7a67c85e85bb2ce8582c35f2203ad736,8/2/2018 2:54,72.99,16.76
46221a9cc394119ee2251ed0351173d9,1,7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,7/2/2018 12:15,13.65,14.1
4662119a5b84b9a8bf3b4c50e8c868dd,1,7724d1e2711ecb5f0b7678257e1a1cc6,17306570e772e7718c92a562d33f5f1d,8/2/2018 22:49,359.9,18.15
466253637e6e6f77690b086dfaf2be50,1,c243b9426a87ba098db1a7da1512d919,1a8e2d9c38b84a9702ac7922924b0573,12/2/2018 11:15,80,17
466956eafdf33e09b80a44e188ceb5b9,1,59b51733f8b660874abf04e987218962,53e4c6e0f4312d4d2107a8c9cddf45cd,12/2/2018 14:15,47.99,21.18
46788cff5146625ee173bb83fdca760a,1,b4f9530c931398e215242293c2c8ba4c,4e922959ae960d389249c378d1c939f5,14/2/2018 3:55,90,8.37
46a354ecffd29742e985db9b49cae302,1,e5215437680ffc2cfdb0ce9088870176,cc3d14116804f7209f3884f6367f1152,9/2/2018 12:55,29.9,14.1
46a354ecffd29742e985db9b49cae302,2,e5215437680ffc2cfdb0ce9088870176,cc3d14116804f7209f3884f6367f1152,9/2/2018 12:55,29.9,14.1
46e83a906c61d93dd185c95c01dff0a3,1,c4baedd846ed09b85f78a781b522f126,a1043bafd471dff536d0c462352beb48,9/2/2018 16:31,120,45.3
4703440eb9289d3769819920e98ec061,1,f0f719ace174d68fdc838d8d6c4ce26e,0ef83d7d83ed97cd2a0049ac8be5f88a,7/2/2018 9:55,278,37.61
47689e1278494cce8946914ea3a7ccab,1,1ddff6edb745b60b1f4333ade8c45133,e89c4adbe7b1d0819dbb636e16461cf1,12/2/2018 0:10,99,9.51
477764d546ca330c71f7ca61bc583904,1,50e8af969273d032e41047db40ed9be2,9f505651f4a6abe901a56cdc21508025,9/2/2018 11:30,34.99,14.1
479c68f635b21bcb61385058d99b9b6c,1,0cc18feec97e534a363ec0b14c632692,0ea22c1cfbdc755f86b9b54b39c16043,12/2/2018 3:55,59.9,34.22
47a2809ec3c2d8c1263a2e09fb62cbcf,1,7d1a667dbc183583078324f912d42c6b,2089a6d640999f9b9141ac719b2af596,14/2/2018 20:12,112,15.53
47a9a1491f70a8280d5f449baaba7c03,1,e952feb7c657aae141c56f208088d511,7bb8fac2913a6064ec412e583c6d8b4d,8/2/2018 14:51,109,16.52
47ccd65ae7dab553c7a8c779fe2cdea5,1,ee6c49af1a2de55aa0e076257ab4ab99,1c68394e931a64f90ea236c5ea590300,14/2/2018 2:53,169.9,17.63
482a1889c0ee222f26401810f8b09c4e,1,d4cd62aeff97bcd3154deb9488f0cc5c,8b28d096634035667e8263d57ba3368c,12/2/2018 4:32,24.8,15.1
483802a1476e667f12dbac40c707809b,1,0e34187d4312b97b5e698836d28ed040,a420f60ff1aa9acc80d0e42959f2b313,13/2/2018 17:30,199,16.15
48655ee6c7085fbfd82ff485d614a4b8,1,7fdff1c504647eff040e08cd98ce3210,3c4e0452bff7a2a788179488d3d77032,9/2/2018 19:15,119.9,16.28
48655ee6c7085fbfd82ff485d614a4b8,2,7fdff1c504647eff040e08cd98ce3210,3c4e0452bff7a2a788179488d3d77032,9/2/2018 19:15,119.9,16.28
48684d386e644dd78838cd828e1e4cc7,1,08a58dc963320d6073623382b9ceb920,8e8a7ce9f2f970dc00e2acf6f6e199f6,13/2/2018 19:30,129,8.32
4879882eaf1d5027d4abb2f571df499c,1,cd48f265a63e13b762601f5f794c5fca,e9779976487b77c6d4ac45f75ec7afe9,7/2/2018 11:50,47.49,9.94
48a6a2ea9e635b0f27e8211023213a25,1,df0c26d7ddb998e2517658a55e46e48a,e882b2a25a10b9c057cc49695f222c19,9/2/2018 20:50,1561,74.51
48a928c553c276852b35ce90fedfeee2,1,6a8631b72a2f8729b91514db87e771c0,128639473a139ac0f3e5f5ade55873a5,8/2/2018 0:31,25.9,16.79
48afb47de24e677ca982e101f5e1d7fb,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,8/2/2018 15:31,86.9,21.1
48e19adb0a07d92965b4077264915175,1,cc3181a81384b6fc34602d49cb6068a6,e882b2a25a10b9c057cc49695f222c19,15/2/2018 16:31,1054,64.05
494984e8205ee711abf407b39548f85c,1,d8a3b568800dd60242c366e5e02184e4,f8db351d8c4c4c22c6835c19a46f01b0,8/2/2018 19:30,49.9,26.89
49bd41f48c18196e903f49c327dc57f6,1,10adb53d8faa890ca7c2f0cbcb68d777,1900267e848ceeba8fa32d80c1a5f5a8,8/2/2018 3:55,19.9,11.85
49e6f3b6fe80dcb31aae574640bd3a8c,1,b6813bc6cbb96c27b585f558d5b5af4b,6b243f80ed07b10f0e8aa0f21a205f3c,12/2/2018 3:55,64.9,15.21
49e9a33958600b70cd7167fa011317ef,1,7b44e5ea770ef06810f5df89006cc8b2,c003204e1ab016dfa150abc119207b24,12/2/2018 4:32,89.9,18.93
4a1469ade7319bd8ba134c98ee7f0c8f,1,24c66f106f642621e524291a895c9032,620c87c171fb2a6dd6e8bb4dec959fc6,8/2/2018 20:24,199.9,38.95
4a2d2e4b9b76f135b1e266f10d8de0ac,1,43979b70f75394b51866db74a0b9ce7d,d32e3909cfb714fb2a6cb092c85b9c5f,12/2/2018 22:49,489.9,22.31
4aa4c6a8e7b2646986b65117bf36e67f,1,a35a9f46dcee0a67c8c7ad8493eb4135,85d9eb9ddc5d00ca9336a2219c97bb13,16/2/2018 15:50,31.9,15.1
4ab8819fc4b34e4d6b2710f3121b2400,1,c25174e1e4fd7fe5c3420869d61fe2a6,3d871de0142ce09b7081e2b9d1733cb1,13/2/2018 14:15,49.9,12.69
4ab88da80ca7e44f4ef0a97cc756619c,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,12/2/2018 9:31,149,45.12
4aef5ed4edc1a9e8187bbaccbdc0758d,1,b042c934bd8f4316e7b38633aa14266b,1d8dbc4f32378d715c717c1c1fc57bae,12/2/2018 20:50,109.9,12.72
4af58f695f1f0ed484c93be8b6e8b845,1,81b6c7c058add831803fcbba6dcc1df2,da8622b14eb17ae2831f4ac5b9dab84a,8/2/2018 2:54,114.9,12.51
4b1fd4c19cb4a9c1dc657af8a028d002,1,63085bb4366ded27bcb63cbb59b4103a,5dceca129747e92ff8ef7a997dc4f8ca,14/2/2018 11:50,388,32.13
4b27760ac4ae035083d524268ca2ea4a,1,d2c277a6bd8e9119fa1a84c70f3eab5d,e62b2d6ac10570a035a30bafcf01d263,9/2/2018 20:35,79.9,15.32
4b27760ac4ae035083d524268ca2ea4a,2,d2c277a6bd8e9119fa1a84c70f3eab5d,e62b2d6ac10570a035a30bafcf01d263,9/2/2018 20:35,79.9,15.32
4b5706ed2d547df22ce04c0356b9cb99,1,47cd48073d67f91f09cb5ef9496c920b,33a6f4b1e7cdc205511e76ba1b6e0186,9/2/2018 13:10,77.99,7.8
4c33e33915d6aca583727659dc16fc98,1,c9c6fde711572c1ad99ca12728c6af00,562fc2f2c2863ab7e79a9e4388a58a14,8/2/2018 2:54,29.99,8.11
4c3428283da9b354465abf10f72f556e,1,83639e59e789cf2ed557ebf817f1085c,a6fe7de3d16f6149ffe280349a8535a0,13/2/2018 9:31,49.9,15.1
4c5c035bb0cad9e1d11415f3d74d6751,1,2f1927c926303d27159849d2601d5d96,33ac3e28642ab8bda860a2f693000e78,12/2/2018 21:50,104.9,9.55
4c796d310c3e227145d29bb0ae0dd5a5,1,ffae6024df16802ba75f761d9aa24367,7040e82f899a04d1b434b795a43b4617,8/2/2018 12:10,19.9,14.1
4cd5aded458b2bb658108cfe0f705ab5,1,2e511b5741ab14e7f5294df6f1310b03,00fc707aaaad2d31347cf883cd2dfe10,15/2/2018 15:31,136,15.47
4cd5aded458b2bb658108cfe0f705ab5,2,70906e04da1eebf3d1b8791bd09ffe85,f457c46070d02cadd8a68551231220dd,9/2/2018 15:31,69.9,15.47
4ce0d39282d4d45834a51b1ca7fbb311,1,dab2413ead0edda9967edbc9bda2a64e,ea8482cd71df3c1969d7b9473ff13abc,7/2/2018 9:31,29.98,11.85
4ce830b077b717252c8d9ca0dc8885bf,1,617186c3d97ea56c9c683a8a3974e8c1,cc419e0650a3c5ba77189a1882b7556a,16/2/2018 7:35,79.99,9.37
4cf58ec9c2d5bfdae2390471f7836fca,1,f08d9c15742df022236141f83e0a8a22,3be634553519fb6536a03e1358e9fdc7,9/2/2018 14:48,49.99,13.37
4d3e60db45d11fb272ff7586b54b3f73,1,566a4f2c4385f36d15c00dfcaae132d1,8b321bb669392f5163d04c59e235e066,13/2/2018 10:10,21.9,15.1
